src,explanation_used,literal_used,final_translation,QE_final,QE_literal,QE_explanation,DA_final,DA_literal,DA_explanation,QE_final_gt_literal,DA_final_gt_literal
पाँव भारी होना,to be pregnant (euphemistic),for the foot to be heavy,to be expecting,-0.7817116379737854,-0.5673026442527771,-0.6888229846954346,0.44010940194129944,0.4702085256576538,0.9654068946838379,0.0,0.0
दिल खुश हो जाना,to become happy,for the heart to become happy,to be delighted,-0.5506117939949036,-0.16440722346305847,-0.11684456467628479,0.6582107543945312,0.8301795125007629,0.9812168478965759,0.0,0.0
सिर पर तूफ़ान टूटना,to face a sudden calamity,a storm to break upon the head,Disaster struck.,-0.23575246334075928,-0.26863059401512146,-0.5445681214332581,0.6606205701828003,0.556462824344635,0.9715175032615662,1.0,1.0
बीज बोकर काँटे काटना,to face consequences of one’s actions,to sow seeds and cut thorns,You reap what you sow.,-0.37670430541038513,0.09959226846694946,-0.4298679530620575,0.5604005455970764,0.46940749883651733,0.9641520380973816,0.0,1.0
साँप निकलते ही लकीर पीटना,to regret after losing the opportunity,to beat the line once the snake has left,Locking the stable door after the horse has bolted.,-0.4110381305217743,-0.5294422507286072,-0.6911553740501404,0.46601739525794983,0.4390433430671692,0.9525145888328552,1.0,1.0
धन का दुरुपयोग करना,to misuse wealth,to misuse wealth,to squander one's wealth,0.15402624011039734,0.32870402932167053,0.32870402932167053,0.7966846823692322,0.9876250624656677,0.9876250624656677,0.0,0.0
हाथ कंगन को आरसी क्या,no proof needed for the obvious,what mirror for a bangle on the wrist,No need to prove the obvious.,-0.5289893746376038,-0.6356067657470703,-0.5701464414596558,0.8340671062469482,0.3869212567806244,0.9660723805427551,1.0,1.0
पाँव के नीचे से जमीन खींच लेना,to pull the rug from under,to pull the ground from under the feet,to pull the rug out from under someone,-0.3456887900829315,-0.18700575828552246,-0.3299849331378937,0.864453911781311,0.7404956221580505,0.9696221947669983,0.0,1.0
कलेजे में ठंडक पड़ना,to feel satisfied after justice,for coolness to fall in the liver,to feel vindicated,-0.5398662686347961,-0.5793346762657166,-0.5950078368186951,0.7046076059341431,0.47144654393196106,0.9791893362998962,1.0,1.0
नाक में तेल डालकर सोना,to sleep carefreely without worries,to sleep after putting oil in the nose,to sleep without a care in the world,-0.5172175765037537,-0.005226518958806992,-0.4225405752658844,0.5723825693130493,0.43253761529922485,0.9561648964881897,0.0,1.0
सिर खपाना,to rack one’s brains,to wear out the head,rack one's brains,-0.9142243266105652,-0.8783029913902283,-0.8568609952926636,0.8855462074279785,0.5301157832145691,0.9494814276695251,0.0,1.0
दिल में बात आना,to get an idea or feeling,for a thought to come into the heart,It occurred to me.,-0.523417055606842,-0.5038016438484192,-0.5841721892356873,0.44283750653266907,0.5830391049385071,0.9685421586036682,0.0,0.0
धन देना,to offer charity or contribution,to give wealth,to give to charity,-0.1510908156633377,-0.28742194175720215,0.1840527057647705,0.8352171182632446,0.644046425819397,0.981153666973114,1.0,1.0
तिल का ताड़ बनाना,to exaggerate a small issue,to make a palm tree out of a sesame seed,Make a mountain out of a molehill.,-0.17178991436958313,-0.24489539861679077,-0.5049677491188049,0.4460936188697815,0.4210141599178314,0.9761723875999451,1.0,1.0
मुँह में घी शक्कर,used to bless or hope for good news,ghee and sugar in the mouth,Wishing you good news!,-0.5787965655326843,0.026619743555784225,-0.5780465602874756,0.5639836192131042,0.4535602927207947,0.9607924222946167,0.0,1.0
कलेजे में आग लगना,to burn with jealousy/grief,for fire to catch in the liver,to be consumed with jealousy,-0.6639791131019592,-0.46087199449539185,-0.6051740050315857,0.7478008270263672,0.44949135184288025,0.9643407464027405,0.0,1.0
मुँह लगना,to act too familiar with elders,to get attached to the mouth,to be too familiar with one's elders,-0.601543128490448,-0.75523442029953,-0.539275586605072,0.7969289422035217,0.44885560870170593,0.9562428593635559,1.0,1.0
शेर की सवारी करना,to take a dangerous or risky decision,to ride a lion,ride a tiger,0.05591538920998573,-0.08880147337913513,-0.15985701978206635,0.42633548378944397,0.43441900610923767,0.9707279801368713,1.0,0.0
बीज बदलना,to change the foundation or cause,to change the seed,Change the root of the problem.,0.15289029479026794,-0.0780583918094635,-0.37774378061294556,0.7474456429481506,0.6444728970527649,0.9794842004776001,1.0,1.0
सिर ऊँचा करना,to bring honor,to raise the head high,to hold one's head high,0.08725526928901672,0.18222196400165558,-0.6854312419891357,0.5557016730308533,0.6096678376197815,0.9788271188735962,0.0,0.0
मुँह में जुबान न होना,to be timid or unable to speak up,to not have a tongue in the mouth,to be tongue-tied,-0.6593478918075562,-0.4296358525753021,-0.22177506983280182,0.4147329032421112,0.4494631588459015,0.9680245518684387,0.0,0.0
नाक का सवाल होना,to be a matter of pride or ego,to be a question of the nose (honor),to be a matter of pride,-0.5520362257957458,-0.6445711255073547,-0.44748467206954956,0.8280665874481201,0.5712842345237732,0.9677164554595947,1.0,1.0
खून खौल उठना,to boil with rage,the blood to boil up,My blood was boiling.,0.18112856149673462,-0.4166364371776581,-0.45652076601982117,0.7680428624153137,0.7957797050476074,0.9803511500358582,1.0,0.0
ठोकर खाना,to stumble and learn from mistakes,to stumble/strike the toe,to learn the hard way,-0.7998742461204529,-1.089199185371399,-0.774062991142273,0.6067785620689392,0.5353518128395081,0.9630612730979919,1.0,1.0
पाँव तले रौंदना,to crush mercilessly,to crush under the feet,to trample someone,-0.50868159532547,-0.647794783115387,-0.6613419651985168,0.558020293712616,0.5665912628173828,0.9668545722961426,1.0,0.0
बीज नष्ट करना,to end something at its root,to destroy the seed,Nip it in the bud.,-0.43473684787750244,0.019620567560195923,-0.4706514775753021,0.5694376826286316,0.633969247341156,0.9854464530944824,0.0,0.0
दिल से उतर जाना,to lose affection or trust,to descend/fall from the heart,to fall out of favor,-0.7737130522727966,-0.6363970041275024,-0.5614709854125977,0.4777553379535675,0.5726234316825867,0.9798433184623718,0.0,0.0
नजर लगना,to be jinxed or affected by envy,for the (evil) eye to be cast,to be jinxed,-0.9435676336288452,-0.876277506351471,-0.794067919254303,0.5189062356948853,0.48886269330978394,0.968468964099884,0.0,1.0
सिर झुकाना,to show respect or shame,to bow the head,to bow one's head,-0.7315865159034729,-0.6122609972953796,-0.5306994915008545,0.5324202179908752,0.5745766758918762,0.9756370782852173,0.0,0.0
शेर बनना,to act bravely or arrogantly,to become a lion,to act tough,-0.2750779986381531,-0.44418904185295105,-0.2771952152252197,0.6067741513252258,0.40516215562820435,0.9712183475494385,1.0,1.0
पाँव रोक देना,to restrain someone,to stop the foot,to stop someone in their tracks,-0.5056984424591064,-0.669699490070343,-0.5753182768821716,0.604412853717804,0.5185627341270447,0.9832817316055298,1.0,1.0
दिल से लगाना,to love or treat affectionately,to press/hold to the heart,hold dear,-0.6119288802146912,-0.747917115688324,-0.4475334584712982,0.38270920515060425,0.450017511844635,0.9777252078056335,1.0,0.0
मुँह से बात निकलना,to accidentally reveal something,for the words to come out of the mouth,The words just slipped out.,-0.4670739769935608,-0.22195163369178772,-0.569611132144928,0.5287107825279236,0.520862877368927,0.9720489978790283,0.0,1.0
अंधे का हाथ बटेर लगना,to gain something valuable by accident,a blind man’s hand finds a quail,to hit the jackpot,-0.6125440001487732,-0.5366316437721252,-0.6016588807106018,0.5418831706047058,0.38296112418174744,0.9773319363594055,0.0,1.0
नजर उतारना,to remove the evil eye,to take off/ward off the eye,to ward off the evil eye,-0.3723084032535553,-0.6354458332061768,-0.6585401892662048,0.8473787903785706,0.5826259255409241,0.9689347147941589,1.0,1.0
शेर का दिल रखना,to be very courageous,to keep/have a lion’s heart,to have the heart of a lion,-0.45569127798080444,-0.3535515367984772,-0.6927937269210815,0.5153409242630005,0.5067784786224365,0.9826075434684753,0.0,1.0
बीज जमना,to start taking effect,for the seed to set/germinate,take root,-0.41561615467071533,0.02595292218029499,-0.6500829458236694,0.6127875447273254,0.512237012386322,0.9806919097900391,0.0,1.0
सुबह के भूले शाम को घर आ जाएँ तो भूले नहीं कहलाते,better late than never,"if the morning’s lost returns home by evening, he’s not called lost",Better late than never.,-0.2521059811115265,-0.607401430606842,-0.24030545353889465,0.9500962495803833,0.3940015137195587,0.9818354249000549,1.0,1.0
नाक भौं सिकोड़ना,to show disapproval,to wrinkle the nose and brows,to scowl,-0.8275193572044373,-0.4781917631626129,-0.7020853161811829,0.4772043824195862,0.376869797706604,0.9780864715576172,0.0,1.0
ठंडा बस्ता डालना,to shelve a matter indefinitely,to put into a cold bag,to put it on ice,-0.6213493943214417,-0.6174039244651794,-0.8239134550094604,0.503116250038147,0.46694043278694153,0.9795070290565491,0.0,1.0
खून खून होना,to be very close blood relations,for blood to be blood,to be closely related,-0.8913266062736511,-0.8449116349220276,-0.8724192976951599,0.7656685709953308,0.4847186505794525,0.9691774249076843,0.0,1.0
जुबान के पक्के,to be true to one’s word,firm/steadfast of tongue,true to one's word,-0.20970508456230164,-0.4863636791706085,-0.3330301344394684,0.9176929593086243,0.4562881886959076,0.9740188717842102,1.0,1.0
मुँह फुलाना,to sulk,to puff the mouth,to sulk,-0.6451897621154785,-0.41959577798843384,-0.6451900005340576,0.97767174243927,0.48052918910980225,0.9776715636253357,0.0,1.0
नाक नीची करना,to humiliate publicly,to make the nose low,to publicly humiliate someone,-0.3460318148136139,-0.36392512917518616,-0.6578519940376282,0.8777320384979248,0.4701306223869324,0.964984118938446,1.0,1.0
खून पिला देना,to torment someone severely,to make (someone) drink blood,to make someone's life a living hell,-0.6447953581809998,-0.3968876600265503,-0.4985533654689789,0.4881885051727295,0.4662797152996063,0.9677323698997498,0.0,1.0
नजर बचाना,to avoid eye contact,to save oneself from the eye,avoid eye contact,0.380384236574173,-0.6526393890380859,0.17012986540794373,0.9427092671394348,0.570489764213562,0.9810439348220825,1.0,1.0
हिम्मत हारना,to lose courage,to lose courage,lose heart,-0.07648389041423798,-0.4808950126171112,-0.4808950126171112,0.6409264206886292,0.9841877222061157,0.9841877222061157,1.0,0.0
दिल लगा रहना,to stay interested or focused,to remain heart-attached,Stay focused.,0.17998409271240234,-0.06608572602272034,0.11595913767814636,0.7653025388717651,0.562958836555481,0.9860550761222839,1.0,1.0
अक्ल के घोड़े दौड़ाना,to overthink unnecessarily,to run the horses of intellect,to overthink things,-0.6307865381240845,-0.5086830258369446,-0.6348759531974792,0.7575747966766357,0.4568727910518646,0.9563629031181335,0.0,1.0
ठंडी साँस भरना,to sigh in sorrow,to heave a cold sigh,to heave a sorrowful sigh,-0.08310091495513916,0.07563550025224686,-0.3793756663799286,0.7505296468734741,0.6374877095222473,0.9772075414657593,0.0,1.0
शेर के मुँह में हाथ डालना,to challenge danger directly,to put a hand in a lion’s mouth,to play with fire,-0.4574154019355774,-0.015248257666826248,-0.5294879078865051,0.5349962115287781,0.39374855160713196,0.9802833199501038,0.0,1.0
कान खड़े होना,to become alert or suspicious,for the ears to stand up,to prick up one's ears,-0.4950241148471832,-0.21059608459472656,-0.08314818143844604,0.4708402454853058,0.5019684433937073,0.9737952351570129,0.0,0.0
मुँह पर ताला लगाना,to stay tight-lipped,to put a lock on the mouth,Keep your mouth shut.,0.012144464999437332,0.06388333439826965,-0.33501502871513367,0.6908201575279236,0.6778751015663147,0.981126606464386,0.0,1.0
खून में दौड़ना,to be in one’s nature,to run in the blood,It's in their blood.,-0.3382296562194824,-0.6256449818611145,-0.9200453162193298,0.6040069460868835,0.5130559802055359,0.9713882803916931,1.0,1.0
हिम्मत रखना,to stay strong and confident,to keep courage,Stay strong.,0.5043014883995056,0.34598004817962646,0.3286595344543457,0.8917954564094543,0.8367481231689453,0.9851264357566833,1.0,1.0
दिमाग चलना,to think cleverly,for the mind/brain to run,Use your head.,-0.03662274032831192,-0.4446527659893036,-0.28347548842430115,0.6257027983665466,0.5524536967277527,0.9757430553436279,1.0,1.0
नजर डालना,to glance or check,to cast a glance,take a look,0.3371357023715973,-0.26370781660079956,-0.45057427883148193,0.6653665900230408,0.7337597012519836,0.9757667779922485,1.0,0.0
जी का जंजाल,a constant nuisance,a snare of the life/soul,a thorn in the side,-0.6053770184516907,-0.6541604399681091,-0.5083082318305969,0.4110245406627655,0.4158017337322235,0.9869077801704407,1.0,0.0
बीज रोपना,to initiate growth or influence,to plant seed,to plant a seed,-0.0032530128955841064,-0.13291358947753906,-0.2908770740032196,0.5827051997184753,0.5593986511230469,0.974976658821106,1.0,1.0
बीज बोने वाला,one who starts a trend or cause,one who sows seed,a trailblazer,-0.3067117929458618,-0.10179416835308075,-0.2868780493736267,0.4169272184371948,0.5782577395439148,0.9810094833374023,0.0,0.0
शेर की तरह गरजना,to speak fearlessly or loudly,to roar like a lion,Roar like a lion.,-0.037942659109830856,-0.2443629503250122,0.06838859617710114,0.4977162182331085,0.533946692943573,0.9761566519737244,1.0,0.0
खून पिघलना,to feel compassion,for the blood to melt,My heart melted.,0.14798793196678162,-0.2558553218841553,-0.4766499102115631,0.5313177704811096,0.527194082736969,0.9794510006904602,1.0,1.0
अव्वल दर्जे का,of top quality,of first grade,top-notch,0.28021278977394104,-0.2480800747871399,0.12620854377746582,0.7996053695678711,0.6434651017189026,0.9889877438545227,1.0,1.0
मुँह तक आकर लौट जाना,to almost say but stop,to come up to the mouth and turn back,to stop short of saying it,-0.43987980484962463,-0.418588787317276,-0.48825803399086,0.6667081713676453,0.5136957764625549,0.968708336353302,0.0,1.0
शेर का शिकार करना,to achieve a big or risky goal,to hunt a lion,to take on a lion,-0.3462882936000824,-0.07549889385700226,-0.12134380638599396,0.4686291515827179,0.5000594854354858,0.9764856696128845,0.0,0.0
कान पर जूँ न रेंगना,to remain unaffected or unmoved,for not even a louse to crawl on the ear,He didn't bat an eye.,-0.6488590836524963,-0.7487252950668335,-0.5719594359397888,0.4977993667125702,0.35906144976615906,0.9633670449256897,1.0,1.0
हिम्मत बाँधना,to encourage oneself,to tie/bind courage,muster up the courage,0.42217883467674255,-0.32030102610588074,-0.3449844717979431,0.6774982810020447,0.6001948714256287,0.9802013039588928,1.0,1.0
अधेड़ उम्र की दिक्कत,middle-age related issues (colloq.),difficulty of middle age,midlife issues,0.16118566691875458,0.29055455327033997,-0.2671113610267639,0.6574172973632812,0.6424708962440491,0.9783347845077515,0.0,1.0
नजर चुराना,to avoid someone intentionally,to steal/avoid the eye,to avoid eye contact,-0.06946709752082825,-0.5754135251045227,-0.42774173617362976,0.6037334203720093,0.4430672824382782,0.975896418094635,1.0,1.0
बीज काटना,to destroy the base of something,to cut the seed,Cut it off at the root.,-0.007010478526353836,-0.09188057482242584,-0.559919536113739,0.572909951210022,0.6067454218864441,0.9769737124443054,1.0,0.0
जी जान से लगना,to put one’s heart and soul into it,to apply life and soul,to put your heart and soul into it,-0.606226921081543,-0.8489084839820862,-0.574895441532135,0.8988433480262756,0.70396488904953,0.9591882824897766,1.0,1.0
दिमाग खराब होना,to lose temper or sanity,for the mind to go bad,to lose it,-0.813422441482544,-0.519561231136322,-0.1542862057685852,0.6184586882591248,0.5896535515785217,0.9823834300041199,0.0,1.0
मुँह फूटना,to blurt under pressure,for the mouth to burst (into speech),to blurt out,-0.9615259766578674,-0.5541203618049622,-0.6307780742645264,0.624381959438324,0.5795456767082214,0.9747450351715088,0.0,1.0
कान में तेल डालना,to ignore someone's words,to pour oil into the ear,turn a deaf ear,-0.44841209053993225,0.07227463275194168,-0.0906272828578949,0.4658251106739044,0.4766061007976532,0.9715638756752014,0.0,0.0
खून मांगना,to demand revenge,to demand blood,to demand revenge,-0.011927969753742218,0.15446460247039795,-0.011927776038646698,0.9845638871192932,0.569304883480072,0.9845638871192932,0.0,1.0
लोमड़ी की तरह चालाक,to be extremely cunning,cunning like a fox,as sly as a fox,-0.09851622581481934,-0.17796996235847473,-0.6744377017021179,0.5231556296348572,0.592351496219635,0.9779583811759949,1.0,0.0
दिमाग लगाना,to use intelligence or creativity,to apply the mind,Use your brain.,-0.05696512386202812,-0.6771419644355774,-0.2681277394294739,0.6778017282485962,0.6648156642913818,0.9754466414451599,1.0,1.0
नजर रखना,to keep watch on something,to keep an eye,Keep an eye on it.,0.4087775945663452,-0.03463459387421608,-0.11198639869689941,0.7809211611747742,0.7469832301139832,0.9860191941261292,1.0,1.0
मुँह के बल गिरना,to fail badly,to fall face-first,to fall flat on one's face,-0.3276929557323456,-0.6235693693161011,-0.8351239562034607,0.4570502042770386,0.4315187633037567,0.9649946689605713,1.0,1.0
पीठ पीछे वार करना,to backstab someone,to strike behind the back,to stab someone in the back,-0.36268794536590576,-0.4117651879787445,-0.6694398522377014,0.8033751249313354,0.7229251265525818,0.9764478802680969,1.0,1.0
अंधेरे में रखना,to hide the truth deliberately,to keep (someone) in the dark,to keep someone in the dark,-0.40722551941871643,-0.5236788988113403,-0.20873261988162994,0.6986150145530701,0.6361116766929626,0.9763580560684204,1.0,1.0
हिम्मत जुटाना,to gather courage,to gather courage,Muster up the courage,0.5124472379684448,0.13156387209892273,0.13156387209892273,0.8712378740310669,0.9865201711654663,0.9865201711654663,1.0,0.0
पसीना सुखाना,to exploit someone’s hard work,to dry the sweat,to reap the fruits of someone else's labor,-0.42606666684150696,-0.4304488003253937,-0.450823575258255,0.8080467581748962,0.5288367867469788,0.9750916957855225,1.0,1.0
थाली का बैंगन,someone who changes sides easily,eggplant of the plate,He's a flip-flopper.,-0.6703118085861206,-0.4896286427974701,-0.1916743665933609,0.42928317189216614,0.3898452818393707,0.978840172290802,0.0,1.0
हिम्मत टूटना,to become hopeless,for courage to break,to lose heart,-0.5448204874992371,-0.4459199607372284,-0.4369446933269501,0.5809173583984375,0.510707437992096,0.9792018532752991,0.0,1.0
नजर मिलाना,to look straight and confidently,to meet the eyes,make eye contact,0.4518686532974243,-0.22722883522510529,-0.2974794805049896,0.5513054728507996,0.5198449492454529,0.9743546843528748,1.0,1.0
कान में फूंक मारना,to influence or manipulate someone secretly,to blow a puff into the ear,to plant an idea in someone's head,-0.4816981554031372,-0.15572836995124817,-0.42071712017059326,0.48716413974761963,0.43225422501564026,0.9691144227981567,0.0,1.0
अंगारों पर चलना,to go through hardships,to walk on embers,to walk on hot coals,-0.4653213918209076,-0.5091291069984436,-0.6173458695411682,0.4561885893344879,0.5101443529129028,0.9697831869125366,1.0,0.0
पीठ थपथपाना,to praise or encourage,to pat the back,pat someone on the back,-0.24103081226348877,-0.6504460573196411,-0.6961241364479065,0.4636251628398895,0.4760938286781311,0.9773489832878113,1.0,0.0
थाली में नमक खाना,to benefit from someone’s kindness,to eat salt in (someone’s) plate,to live off someone's generosity,-0.48234614729881287,-0.5514814257621765,-0.5606763958930969,0.7080491185188293,0.4753263294696808,0.9668830037117004,1.0,1.0
कुत्ते की तरह भौंकना,to shout without reason,to bark like a dog,to bark like a dog,-0.19339731335639954,-0.19339731335639954,-0.6341219544410706,0.5941930413246155,0.5941930413246155,0.969218373298645,0.0,0.0
जुबान पर ताला,to keep secrets locked,a lock on the tongue,Keep your lips sealed.,0.05470113828778267,-0.24038377404212952,-0.19656634330749512,0.7236690521240234,0.5096328854560852,0.9765905141830444,1.0,1.0
दिमाग ठिकाने लगाना,to discipline or bring to senses,to put the mind in its place,bring someone to their senses,-0.34056559205055237,-0.17725440859794617,-0.5754179954528809,0.7969929575920105,0.6120991110801697,0.9720335006713867,0.0,1.0
पसीना पोछना,to relieve someone’s hardship,to wipe the sweat,lighten someone's load,-0.7004773020744324,-0.6173022985458374,-0.656106173992157,0.6990386843681335,0.4452625811100006,0.9653375744819641,0.0,1.0
कान पकड़ना,to vow never to repeat a mistake,to hold the ears,Swear never to do it again.,-0.09503071010112762,-0.10311785340309143,-0.051758941262960434,0.767859160900116,0.3928489089012146,0.976539134979248,1.0,1.0
दिमाग का दही होना,to get mentally exhausted,the brain to become curd,My brain's fried.,-0.30364274978637695,-0.24462604522705078,-0.38872238993644714,0.515186607837677,0.524057149887085,0.9693967700004578,0.0,0.0
नजर में आना,to get attention or recognition,to come into sight,to get noticed,-0.5170478224754333,-0.508844256401062,-0.3713013231754303,0.7551938891410828,0.45480361580848694,0.9801176190376282,0.0,1.0
कुत्ते की मौत मरना,to die miserably or without dignity,to die a dog’s death,to die a miserable death.,-0.26591062545776367,-0.4082845151424408,-0.32850381731987,0.7053086161613464,0.47097542881965637,0.9661245942115784,1.0,1.0
मुँह-माँगा दाम,price asked without bargaining,price asked by the mouth,asking price,-0.3734566271305084,-0.5231474041938782,-0.42390722036361694,0.6448543667793274,0.5567678809165955,0.9748639464378357,1.0,1.0
हिम्मत दिखाना,to show bravery,to show courage,Show some guts.,0.3455007076263428,0.3264767825603485,0.2803586721420288,0.8284446597099304,0.9377520680427551,0.9887790679931641,1.0,0.0
थाली में छींद लगाना,to betray the one who helped,to make a slit/hole in the plate,Bite the hand that feeds you.,-0.5830211043357849,-0.5010462999343872,-0.6760402321815491,0.4677417278289795,0.4138239622116089,0.9620068669319153,0.0,1.0
अंगूठा दिखाना,to refuse bluntly,to show the thumb,to flat-out refuse,-0.8698554635047913,-0.44862571358680725,-0.5527849793434143,0.7389490008354187,0.4874850809574127,0.9757841229438782,0.0,1.0
पसीना निकाल देना,to scare/work someone badly,to make the sweat come out,to make someone sweat,-0.5249932408332825,-0.049705687910318375,-0.8330827355384827,0.6054571270942688,0.5289940237998962,0.9579445719718933,0.0,1.0
अंगूठा छाप,an illiterate person (dated),thumb-impression (person),an illiterate person,-0.6472810506820679,-0.45583584904670715,-0.9619206786155701,0.8326661586761475,0.45586755871772766,0.9695243835449219,0.0,1.0
दिमाग घुमाना,to confuse or manipulate someone,to spin/turn someone’s mind,to mess with someone's head,-0.6079859137535095,-0.27534136176109314,-0.2268773913383484,0.49165257811546326,0.6370183825492859,0.9821428656578064,0.0,0.0
हिम्मत बढ़ाना,to motivate or encourage someone,to increase courage,to encourage someone,-0.22564516961574554,0.27545735239982605,0.09261532127857208,0.8659183979034424,0.6108816266059875,0.9796157479286194,0.0,1.0
मुँह में खून लगना,to become greedy after first gain,to get blood in the mouth,Get a taste for it.,-0.4586304724216461,-0.21993759274482727,-0.5571696162223816,0.4952563941478729,0.5060832500457764,0.9708731770515442,0.0,0.0
पीठ दिखाना,to run away from a challenge,to show the back,chicken out,-0.5254473090171814,-0.40193769335746765,-0.5183966159820557,0.4537523090839386,0.5566903948783875,0.9800447821617126,0.0,0.0
कान भरना,to manipulate someone against another,to fill the ears,to turn someone against someone else,-0.8131541609764099,-0.3622993528842926,-0.5971969366073608,0.8271549344062805,0.3909960985183716,0.976171612739563,0.0,1.0
रातों की नींद हराम करना,to keep someone sleepless,to make the sleep of nights forbidden,to keep someone up at night,-0.5146036148071289,-0.28080812096595764,-0.5951950550079346,0.7721739411354065,0.6439797878265381,0.9817926287651062,0.0,1.0
कुत्ते की पूँछ टेढ़ी की टेढ़ी,bad habits never change,a dog’s tail—crooked remains crooked,A leopard can't change its spots.,-0.6357738375663757,-0.7963547110557556,-0.4035516679286957,0.4731767177581787,0.37062421441078186,0.9804844260215759,1.0,1.0
थाली बजाना,to protest or express excitement,to bang the plate,to bang pots and pans,-0.7980464100837708,-0.6237197518348694,-0.5289732813835144,0.3669929504394531,0.4484260380268097,0.9871799945831299,0.0,0.0
पत्ता साफ होना,to be removed or eliminated,for the leaf/card to be cleared,to be shown the door,-0.613688588142395,-0.63370281457901,-0.48166993260383606,0.5103216767311096,0.5195662379264832,0.9785855412483215,1.0,0.0
कान काटना,to outsmart completely,to cut the ear,to outfox someone,-0.9012779593467712,-0.4069882929325104,-1.0227285623550415,0.7046102285385132,0.5175537467002869,0.9795294404029846,0.0,1.0
नजर से गिरना,to lose respect in someone’s eyes,to fall from (someone’s) eyes,to lose someone's respect,-0.4489761292934418,-0.7032528519630432,-0.3722493350505829,0.8639885783195496,0.6318960785865784,0.9573447108268738,1.0,1.0
अंधेर नगरी चौपट राजा,a place with complete mismanagement,"city of darkness, ruined king",It's a total shambles.,-0.47893357276916504,-0.0743134617805481,-0.21985623240470886,0.6528558135032654,0.5698135495185852,0.9798979163169861,0.0,1.0
मुँह में लौकी डालना,to hush someone completely,to put a bottle gourd in the mouth,shut someone up,-0.5413380265235901,-0.42397624254226685,-0.7938830256462097,0.6230418086051941,0.4376625716686249,0.9703189730644226,0.0,1.0
कुत्ते के भौंकने से हाथी नहीं रुकता,great people ignore petty criticism,by a dog’s barking the elephant doesn’t stop,An elephant doesn't stop for a barking dog.,-0.40389910340309143,-0.6938716173171997,-0.27366408705711365,0.472857266664505,0.44483235478401184,0.9747622609138489,1.0,1.0
जुबान चलाना,to talk disrespectfully,to run the tongue,to mouth off,-0.6090186238288879,-0.442568838596344,-0.4279675781726837,0.47833511233329773,0.45465338230133057,0.974339485168457,0.0,1.0
अन्नदान महादान,charity of food is supreme (proverbial),gift of food is the great gift,Feeding the hungry is the greatest charity.,0.006572939455509186,-0.3740213215351105,-0.5722542405128479,0.7257627248764038,0.7292519807815552,0.9698329567909241,1.0,0.0
नजरों में बसना,to be deeply admired or loved,to dwell in (someone’s) eyes,to be the apple of someone's eye,-0.650557279586792,-0.5550398230552673,-0.4880917966365814,0.5080074667930603,0.4628453552722931,0.9726029634475708,0.0,1.0
पत्ते खोलना,to reveal one’s plans,to open the cards,to lay one's cards on the table,-0.5033029913902283,-0.16332527995109558,-0.04520806297659874,0.6241526007652283,0.6042364835739136,0.9761959910392761,0.0,1.0
रातों रात भाग्य बदलना,fortune to change overnight,to change fate overnight,to have your luck change overnight,-0.14247643947601318,-0.03064277395606041,-0.20455828309059143,0.8507946133613586,0.9123305678367615,0.9802541136741638,0.0,0.0
थाली का खाना,a share of resources or wealth,food of the plate,a piece of the pie,-0.060367193073034286,-0.35254719853401184,-0.4673811197280884,0.5393204689025879,0.5042056441307068,0.9731429219245911,1.0,1.0
कुत्ते की दुम टेढ़ी की टेढ़ी,incorrigible by nature,a dog’s tail—crooked-crooked,A leopard can't change its spots.,-0.6768200993537903,-0.8558604717254639,-0.8772096037864685,0.4026395380496979,0.32581645250320435,0.9800121188163757,1.0,1.0
मुँह का स्वाद बदलना,to lighten the mood,to change the taste of the mouth,to lighten the mood,-0.08231624960899353,0.08277896046638489,-0.08231624960899353,0.9762943387031555,0.6058787107467651,0.9762943387031555,0.0,1.0
दिमाग खाना,to irritate by constant nagging,to eat the brain,to get on someone's nerves,-0.6205350160598755,-0.6771003603935242,-0.6374338865280151,0.5346910953521729,0.42702779173851013,0.9679431319236755,1.0,1.0
आसमान सिर पर उठाना,to create a big commotion or panic,to lift the sky onto one’s head,to cause a huge uproar,-0.39921674132347107,-0.05828637257218361,-0.3153028190135956,0.7317322492599487,0.4486590325832367,0.9716535806655884,0.0,1.0
जुबान फिसलना,to say something by mistake,for the tongue to slip,to let one's tongue slip,-0.31292828917503357,-0.4399052560329437,-0.5843327641487122,0.5146446228027344,0.4966621696949005,0.9776802659034729,1.0,1.0
मुँह की बात छीनना,to say what someone was about to say,to snatch the words from (someone’s) mouth,You took the words right out of my mouth.,0.012015987187623978,-0.10625945031642914,-0.6754336953163147,0.5456932187080383,0.6087945699691772,0.9607092142105103,1.0,0.0
पलड़ा भारी होना,to have the upper hand,for the balance-pan to be heavy,have the upper hand,-0.521514356136322,-0.5265321135520935,-0.5346054434776306,0.8957727551460266,0.5810949206352234,0.9679003357887268,1.0,1.0
थाली में रखना,to serve something easily,to place in the plate,Serve it on a silver platter.,0.2919633090496063,-0.5368762612342834,-0.448782354593277,0.5702125430107117,0.5949805378913879,0.977881133556366,1.0,0.0
रात काटना,to somehow pass a tough night,to cut/pass the night,to get through the night,-0.09279602766036987,-0.6716117262840271,0.013578023761510849,0.8232542276382446,0.6114367842674255,0.981831431388855,1.0,1.0
अपनी गलती मानना,to accept one’s fault,to accept one’s own mistake,own up to one's mistake,0.4751797020435333,0.5362113118171692,0.503073513507843,0.8575288653373718,0.9408358931541443,0.9862743020057678,0.0,0.0
